report_refresh_date,tenant_display_name,user_id,last_activity_date,team_chat_message_count,private_chat_message_count,call_count,meeting_count,post_messages,reply_messages,urgent_messages,meetings_organized_count,meetings_attended_count,ad_hoc_meetings_organized_count,ad_hoc_meetings_attended_count,scheduled_one_time_meetings_organized_count,scheduled_one_time_meetings_attended_count,scheduled_recurring_meetings_organized_count,scheduled_recurring_meetings_attended_count,audio_duration,video_duration,screen_share_duration,audio_duration_in_seconds,video_duration_in_seconds,screen_share_duration_in_seconds,has_other_action
2023-11-27,valerie01@example.net,8e5a1b1b-624c-4b99-9ce8-537f7b0cc3f3,2023-11-27,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-27,olsonmatthew@example.net,170c38f2-620b-45b5-aa13-c5ca9be4da2f,2023-11-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-27,huffbrendan@example.org,022cd7d4-0d09-457c-896b-33ea77b3660b,2023-11-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-27,edwardstracy@example.net,c42f2759-5b80-41a2-a538-342bfb6cbe0c,2023-11-27,0,0,0,2,0,0,0,0,2,0,1,0,1,0,0,PT57M58S,PT57M58S,PT48M50S,3478,3478,2930,No
2023-11-27,donaldsmith@example.net,8a23ef6d-9cc8-4036-a848-6f17a49f7afa,2023-11-27,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,PT27M49S,PT27M49S,PT0S,1669,1669,0,No
2023-11-27,rjones@example.org,ffb17c4c-6e2a-40ea-80bc-889b0786aace,2023-11-27,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-27,jchavez@example.net,90cd755f-ed9b-41bf-b48f-e3b3010270da,2023-11-27,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,PT15M20S,PT15M20S,PT15M20S,920,920,920,No
2023-11-27,perezvictoria@example.net,fdead598-b431-43d2-b3ef-fef3e9bdd7b1,2023-11-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-27,brucejohnston@example.net,fe26a5b8-1a57-4125-ad79-25dd57b6374b,2023-11-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-27,serranojoseph@example.org,3cae6678-c44f-4cf0-b507-fc1d8c7d2477,2023-11-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-27,tiffany01@example.org,38a0a82a-6ddf-4d32-8da4-2a944211e183,2023-11-27,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-27,sheilamoran@example.net,d6c18296-4f83-49e3-bcef-49f85b06d167,2023-11-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-27,jonesdebbie@example.org,a084a965-76fd-4018-b0ae-61b8618cb190,2023-11-27,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-27,debra54@example.net,096d0bde-7641-4e9c-9ecf-d37523a6beff,2023-11-27,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,PT1H15M24S,PT1H15M24S,PT0S,4524,4524,0,No
2023-11-27,acostamarisa@example.com,8c4a6017-7ebc-4cdc-9171-01693c0c313d,2023-11-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-27,wjohnson@example.org,2cf40bd9-e56d-4a0e-8814-bdbc1dbf6976,2023-11-27,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-27,ellenwilliams@example.org,2c9f893e-5f4d-4af9-8e2b-c5b6b65e9cd4,2023-11-27,0,0,0,2,0,0,0,1,2,1,2,0,0,0,0,PT53M9S,PT52M57S,PT52M57S,3189,3177,3177,No
2023-11-27,jenniferbell@example.org,e0804d53-f964-4091-9544-652085690ad3,2023-11-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-27,bharris@example.org,c8b1833e-adb2-4383-89ba-e0ca096833a1,2023-11-27,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,PT1H11M23S,PT1H11M23S,PT1H11M23S,4283,4283,4283,No
2023-11-27,ileach@example.com,44f567ad-52de-42f5-8296-b2944ae9fc8c,2023-11-27,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-27,bishoppaul@example.org,0e0e7973-1c49-4241-9eb7-901b00dbe53d,2023-11-27,0,0,0,2,0,0,0,0,2,0,1,0,0,0,1,PT29M49S,PT15M59S,PT15M59S,1789,959,959,No
2023-11-28,johnsonperry@example.net,bdd2e190-48c3-4ecd-a267-62974f103433,2023-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-28,katrinarosario@example.net,6e5cfc72-6dba-4ddf-975f-656a3e5cc06b,2023-11-28,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-28,hmckinney@example.org,798bca91-b8d6-4ac6-8109-39bae470d23f,2023-11-28,5,16,3,1,3,2,0,1,1,0,0,1,1,0,0,PT51M,PT51M,PT50M32S,3060,3060,3032,No
2023-11-28,dwaters@example.org,16f4f77e-e970-43b6-bccf-3bbce3c37b99,2023-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-28,armstrongbryan@example.net,544fa54c-1d73-482f-9419-d6c530051a40,2023-11-28,3,60,0,1,2,1,0,0,1,0,0,0,1,0,0,PT1H10M40S,PT1H10M40S,PT1H10M40S,4240,4240,4240,No
2023-11-28,leedward@example.org,74b60a5c-df9c-4352-9b86-56f2a66b9039,2023-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-28,usmith@example.com,f2145c99-3dbc-41cd-9105-0ac5b58d6ba2,2023-11-28,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-28,canthony@example.com,5e0bb2a1-20d0-46e7-8b9c-7f490c24a74c,2023-11-28,9,0,0,0,2,7,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-28,briannoble@example.com,46bd38d5-04ba-4e9a-9766-d3a16bc48b31,2023-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-28,josephsmith@example.net,9eff3eb0-1fbb-4db9-9dc7-ed81e73b92c0,2023-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-28,kyleswanson@example.net,a25baa4c-524c-41b4-b668-2e6656ac33ab,2023-11-28,1,0,0,2,1,0,0,2,2,1,1,0,0,1,1,PT58M45S,PT0S,PT0S,3525,0,0,No
2023-11-28,clementspamela@example.com,a2f11582-dd43-47a9-9867-b2e42346eca4,2023-11-28,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,PT1H9M47S,PT0S,PT0S,4187,0,0,No
2023-11-28,marcusyoung@example.org,1301d915-c632-483d-8974-75387bd9ba86,2023-11-28,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-28,oortega@example.com,5efc9914-0c2d-4ee0-8a46-a4731ab3c23b,2023-11-28,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,PT1H23M21S,PT1H23M21S,PT1H23M21S,5001,5001,5001,No
2023-11-28,andrew61@example.net,1ee97c84-05b9-4ada-8021-c428678710e3,2023-11-28,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,PT1H25M46S,PT1H25M46S,PT0S,5146,5146,0,No
2023-11-28,donaldsmith@example.net,8a23ef6d-9cc8-4036-a848-6f17a49f7afa,2023-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-28,candice31@example.net,41c255d5-8f0e-498e-9fa1-78e0f73680c5,2023-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-28,tracey27@example.com,4ec2b1db-8bff-420c-bd24-49ed09deb78b,2023-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-28,jenniferbell@example.org,e0804d53-f964-4091-9544-652085690ad3,2023-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-28,bconway@example.org,ad3c63cb-1146-4feb-8a37-e81e444e879a,2023-11-28,1,4,0,1,1,0,0,0,1,0,0,0,0,0,1,PT1H14M29S,PT0S,PT0S,4469,0,0,No
2023-11-28,shannonvincent@example.com,d613fc0f-6441-4053-a836-4fb60c97c388,2023-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-28,jessemiller@example.com,a4350b2b-cde6-4c05-93b1-b37bfd7b83dd,2023-11-28,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,PT1H54M39S,PT1H54M39S,PT1H54M39S,6879,6879,6879,No
2023-11-28,deanna17@example.net,fa63db09-66bb-48b2-a8d8-73b3e88c8424,2023-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-28,ryan32@example.com,cb0a9c54-7269-4c44-b7d1-c798d54a5043,2023-11-28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-28,vwilson@example.net,fa7c2233-e2b4-4053-b813-e745ae6b77ac,2023-11-28,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-28,klucas@example.net,da070654-6057-441f-bf8f-440ec93f2062,2023-11-28,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,PT36M1S,PT36M1S,PT36M1S,2161,2161,2161,No
2023-11-28,leetimothy@example.org,92cfe114-e3dc-4285-a4f2-b91725e429cf,2023-11-28,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-28,jacksonpeter@example.net,dd8f0c11-024a-446a-8f3f-0729aa798d8f,2023-11-28,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,PT21M27S,PT21M27S,PT0S,1287,1287,0,No
2023-11-28,yorkrichard@example.net,bbbe5805-7ec0-47d2-8b05-63959719cf87,2023-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-28,paynechristina@example.org,97754a25-f2aa-4a67-8e91-ffdee45a74a4,2023-11-28,1,0,0,1,1,0,0,2,1,0,0,1,0,1,1,PT1H23M29S,PT1H23M29S,PT0S,5009,5009,0,No
2023-11-28,nancy24@example.com,29dec4ec-60bb-4da9-af8a-48c5672a62b6,2023-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-28,samuelrowe@example.org,1cf23dc3-417b-4857-9324-873fda42b834,2023-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-28,mdiaz@example.org,3fef4e78-9663-472e-ae63-0feb0ba395bb,2023-11-28,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-28,shane42@example.net,901e6de0-1bda-4e21-b4c6-34e7d0acb9a3,2023-11-28,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-28,joanna82@example.com,80af074d-2bb8-4e99-bd4c-64fec20a127c,2023-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-28,zrodriguez@example.net,1a79afa6-4bd5-48e6-9394-ce08600ba751,2023-11-28,3,2,0,0,2,1,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-28,rbarnett@example.com,0a5227bd-47fc-4a4d-8f00-a31032a5ca38,2023-11-28,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-28,romanwilliam@example.com,1b1689b6-8afc-4f10-855a-5af107dc5d22,2023-11-28,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,PT47M47S,PT47M47S,PT47M47S,2867,2867,2867,No
2023-11-28,robert97@example.net,6faa4ad4-f75d-4cfb-bf66-5f61b531bf75,2023-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-28,joshuamarshall@example.net,eeb6bd31-3150-4afd-ab46-6736d34656b5,2023-11-28,2,38,0,2,2,0,0,0,2,0,0,0,2,0,0,PT1H39M56S,PT1H39M56S,PT1H39M56S,5996,5996,5996,No
2023-11-28,alicia27@example.net,9c19b9d9-3d3b-4f2f-b6a1-3af3ed706f10,2023-11-28,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-28,harpercatherine@example.net,d7a9f4a0-1c73-43f5-bb3b-cf121aa6dc1f,2023-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-28,shannon60@example.org,6786f3e0-5cbd-48f2-aec0-a23549dd4bff,2023-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-28,walterscolleen@example.org,725e5b9e-162e-4d6e-86c4-f24e07069839,2023-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-28,jonesjoseph@example.com,3da37f32-c5f0-4608-b797-b1148390a626,2023-11-28,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-28,walkeramanda@example.net,8e12c389-ff2f-4d71-9b5f-229518c90b3c,2023-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-28,briancollins@example.com,9ac01e7f-3dbe-43c3-9d02-73597682d4ca,2023-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-28,cmendez@example.com,7ad02ddd-7820-4fb6-b7e3-c8a35937769c,2023-11-28,0,35,0,1,0,0,0,0,1,0,0,0,1,0,0,PT1H19M46S,PT1H19M46S,PT1H19M46S,4786,4786,4786,No
2023-11-28,david79@example.net,7e007cbf-3167-4b0a-aeb6-a48519f7cef3,2023-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-28,marshallelizabeth@example.net,05696eea-0ce0-4f7c-b70e-97ae579b112c,2023-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-28,sydneymcdaniel@example.com,fde0896b-32ac-461b-8e8a-f4830bd52917,2023-11-28,1,3,0,1,1,0,0,0,1,0,0,0,0,0,1,PT1H6M27S,PT1H6M27S,PT1H6M27S,3987,3987,3987,No
2023-11-28,stephanieyoung@example.org,a09d8eb0-4ac7-4517-bcae-95fd26d66190,2023-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-28,vvillanueva@example.org,0e39d399-3179-45e9-8cc3-0348ca92830e,2023-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-28,hallamy@example.com,104ef2b8-70ae-43e1-9062-4d550d3d9deb,2023-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-28,danielsteresa@example.com,2080b195-72bb-4194-8cf5-486964d9eb6f,2023-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-28,fbauer@example.com,de645671-076f-456d-8588-ef4c8a9c88f6,2023-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-28,sara99@example.org,a409d20f-2a05-4318-892a-2448fda89c3d,2023-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-28,anthonypaul@example.org,e29f3810-74d4-4f3a-8403-c81dd32a63cc,2023-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-28,powelljennifer@example.com,ad1033fd-a7dc-4236-9af9-770248c30945,2023-11-28,2,29,0,1,2,0,0,0,1,0,0,0,1,0,0,PT1H11M31S,PT1H11M31S,PT1H11M31S,4291,4291,4291,No
2023-11-28,adamsandoval@example.com,5960b939-e44e-438f-8adf-c43b18f8e5b8,2023-11-28,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,PT59M18S,PT0S,PT0S,3558,0,0,No
2023-11-28,barberjustin@example.net,590557f0-2713-43af-b2ff-76e42327f292,2023-11-28,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,PT28M58S,PT28M58S,PT28M58S,1738,1738,1738,No
2023-11-28,barrettkenneth@example.net,2df59961-a016-464c-91fb-6e792dbbe661,2023-11-28,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,PT45M19S,PT0S,PT45M19S,2719,0,2719,No
2023-11-28,barbarastafford@example.net,a4874c16-098c-4c8c-b40d-b2995e83ae52,2023-11-28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-28,tiffanymartinez@example.org,9d7931dd-8034-4273-8776-8325bfd89bf9,2023-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-28,lgonzalez@example.com,7034d495-e96e-45fb-a31c-5b864f94519d,2023-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-28,kdaniel@example.com,8037bbf2-9e95-4e38-8670-6f7b0767f865,2023-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-28,charlesfreeman@example.com,cfa91c09-0374-4c59-81f5-c8df4b4602e0,2023-11-28,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-28,mthomas@example.org,5038c981-5469-4e8a-b0fa-f81b04f2f105,2023-11-28,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-28,annbeck@example.net,ac8843b6-986b-4cf7-8350-fa3d49a0b755,2023-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-28,smithjeff@example.net,99514763-84a2-433f-b6c0-8f95998877a4,2023-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-28,riverakim@example.net,0ec11eed-61b3-472a-a2f3-2a3df6f6b190,2023-11-28,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-28,robertkennedy@example.com,63c4271e-b92f-49a7-bcda-e66484d5c271,2023-11-28,0,5,0,1,0,0,0,1,1,1,1,0,0,0,0,PT12M32S,PT12M32S,PT0S,752,752,0,No
2023-11-28,dixonchristopher@example.com,23174229-6406-4de7-b1ca-0d3299db3b65,2023-11-28,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-28,taylorcamacho@example.com,54b89259-9618-4dd5-85ec-e7ddaf0b72a2,2023-11-28,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,PT30M21S,PT30M21S,PT29M37S,1821,1821,1777,No
2023-11-28,perezvictoria@example.net,fdead598-b431-43d2-b3ef-fef3e9bdd7b1,2023-11-28,0,5,0,1,0,0,0,0,1,0,1,0,0,0,0,PT10M27S,PT10M27S,PT0S,627,627,0,No
2023-11-28,brucejohnston@example.net,fe26a5b8-1a57-4125-ad79-25dd57b6374b,2023-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-28,randalljason@example.com,e5382be0-dac2-424f-923a-a8b560683d88,2023-11-28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-28,trichards@example.net,64dff478-1ebc-4895-9c1d-e20a9ba2bf44,2023-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-28,valerie01@example.net,8e5a1b1b-624c-4b99-9ce8-537f7b0cc3f3,2023-11-28,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-28,diana08@example.org,a8c46d46-754c-4c49-8db7-3c49df8510f8,2023-11-28,0,0,0,1,0,0,0,2,1,2,1,0,0,0,0,PT1H12M44S,PT1H12M44S,PT1H12M44S,4364,4364,4364,No
2023-11-28,taylortina@example.org,0d5ba0b5-a2fd-45ad-98ba-5a88c7d99aa9,2023-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-28,nicolerandall@example.org,4e6fe545-f84a-4dbf-a8af-6394ffb3756d,2023-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-28,amylewis@example.net,5c263290-1e6c-41b9-b59f-e042fdda5a0f,2023-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-28,ahutchinson@example.net,59d94266-0440-489a-96a3-cc2500618bb2,2023-11-28,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-28,keithevans@example.org,0fb654d2-c398-4658-bbbe-5ea313e6bf24,2023-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-28,jacqueline21@example.net,29ab9376-2bee-455f-878a-68c648ff0854,2023-11-28,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,PT45M2S,PT45M2S,PT0S,2702,2702,0,No
2023-11-28,stacey75@example.org,29ae7db9-e89e-49d5-b592-b83c241dfea8,2023-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-28,debbiemccullough@example.org,ccf949fa-9acb-45e7-900d-f75befcb1c85,2023-11-28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-28,zmoore@example.net,e7618df7-9c1f-40e2-96ce-983da8968ca8,2023-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-28,christopher62@example.com,183ff508-094e-47d8-a968-93a4d0966f00,2023-11-28,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-28,briancarroll@example.com,1835cf8a-8a04-4233-b59b-92c275bc8ce3,2023-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-28,carellano@example.org,9166d788-7179-4c5d-8c25-fc49fbb71ed7,2023-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-28,oroberts@example.org,45f9133f-79dc-4342-bff3-99b932118a3e,2023-11-28,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-28,donald42@example.net,4a8cbb36-47b2-4ac1-b97f-11f2d99d6c30,2023-11-28,3,0,0,1,0,3,0,0,1,0,0,0,0,0,1,PT1H23M27S,PT1H23M27S,PT0S,5007,5007,0,No
2023-11-28,kyleobrien@example.org,eba3cd89-90e5-4baf-be65-5473078636bc,2023-11-28,3,7,1,1,1,2,0,0,1,0,1,0,0,0,0,PT27M39S,PT27M39S,PT26M55S,1659,1659,1615,No
2023-11-28,john09@example.org,ef5a978a-aa73-4fec-8350-2e6766cac240,2023-11-28,7,0,0,0,2,5,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-28,bridget30@example.org,0ce0aede-de9e-45fe-995d-f7a2af278609,2023-11-28,0,3,0,2,0,0,0,1,2,1,2,0,0,0,0,PT27M47S,PT27M12S,PT27M12S,1667,1632,1632,No
2023-11-28,dennis32@example.org,b6b49807-0078-4350-9f3b-0b24f5d769b0,2023-11-28,2,13,0,2,1,1,0,0,2,0,0,0,1,0,1,PT2H23M7S,PT1H10M13S,PT1H10M13S,8587,4213,4213,No
2023-11-28,timothylambert@example.com,05ff9c3a-66a8-465e-bd45-f4e003105e55,2023-11-28,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-28,gfreeman@example.net,aac85c64-20a3-4c51-bea1-f3a7b43cd345,2023-11-28,2,0,0,1,1,1,0,0,1,0,0,0,0,0,1,PT1H5M6S,PT0S,PT0S,3906,0,0,No
2023-11-28,vpayne@example.org,064aaeac-29e9-41a7-b057-f31055f554bc,2023-11-28,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-28,kelsey66@example.org,5f142185-90c3-412f-bab3-6773720987d4,2023-11-28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-28,ramirezjacob@example.net,d1f7e4ad-0bf8-45cc-9523-3fc54da42fc8,2023-11-28,1,25,1,2,1,0,0,0,2,0,0,0,2,0,0,PT2H24M30S,PT2H13M44S,PT2H13M44S,8670,8024,8024,No
2023-11-28,jwilson@example.org,2039e380-c4e6-43f8-b323-e424b9a8a7f8,2023-11-28,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,No
2023-11-28,yroberts@example.com,489b247e-5aaa-47ed-ac03-f639653fda78,2023-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT0S,PT0S,PT0S,0,0,0,Yes
2023-11-28,nicholasbyrd@example.org,b0239578-8853-45da-aebd-07883bda8feb,2023-11-28,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,PT30M12S,PT0S,PT0S,1812,0,0,No
